f1_dnf,f1_cnf,f1_right,f1_left,acc_dnf,acc_cnf,acc_right,acc_left,precision_dnf,precision_cnf,precision_right,precision_left,recall_dnf,recall_cnf,recall_right,recall_left,cosine_dnf,cosine_cnf,cosine_right,cosine_left
0.8,0.761904761904762,0.7826086956521738,0.7826086956521738,0.6875,0.6875,0.6875,0.6875,0.8333333333333334,0.6666666666666666,0.75,0.75,0.7692307692307693,0.8888888888888888,0.8181818181818182,0.8181818181818182,0.8006407690254358,0.769800358919501,0.7833494518006403,0.7833494518006403
0.8799999999999999,0.6666666666666666,0.7826086956521738,0.7826086956521738,0.8125,0.5625,0.6875,0.6875,0.9166666666666666,0.5833333333333334,0.75,0.75,0.8461538461538461,0.7777777777777778,0.8181818181818182,0.8181818181818182,0.8807048459279794,0.6735753140545634,0.7833494518006403,0.7833494518006403
0.8,0.5714285714285715,0.6956521739130435,0.6956521739130435,0.6875,0.4375,0.5625,0.5625,0.8333333333333334,0.5,0.6666666666666666,0.6666666666666666,0.7692307692307693,0.6666666666666666,0.7272727272727273,0.7272727272727273,0.8006407690254358,0.5773502691896257,0.6963106238227914,0.6963106238227914
0.8799999999999999,0.8571428571428571,0.9565217391304348,0.7826086956521738,0.8125,0.8125,0.9375,0.6875,0.9166666666666666,0.75,0.9166666666666666,0.75,0.8461538461538461,1.0,1.0,0.8181818181818182,0.8807048459279794,0.8660254037844386,0.9574271077563381,0.7833494518006403
0.8181818181818181,0.6666666666666666,0.7999999999999999,0.7000000000000001,0.75,0.625,0.75,0.625,1.0,0.6666666666666666,0.8888888888888888,0.7777777777777778,0.6923076923076923,0.6666666666666666,0.7272727272727273,0.6363636363636364,0.8320502943378437,0.6666666666666666,0.8040302522073697,0.7035264706814485
0.9230769230769231,0.7272727272727274,0.8333333333333333,0.8333333333333333,0.875,0.625,0.75,0.75,0.9230769230769231,0.6153846153846154,0.7692307692307693,0.7692307692307693,0.9230769230769231,0.8888888888888888,0.9090909090909091,0.9090909090909091,0.9230769230769232,0.7396002616336389,0.8362420100070909,0.8362420100070909
0.8181818181818181,0.6666666666666666,0.7000000000000001,0.7999999999999999,0.75,0.625,0.625,0.75,1.0,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.6923076923076923,0.6666666666666666,0.6363636363636364,0.7272727272727273,0.8320502943378437,0.6666666666666666,0.7035264706814485,0.8040302522073697
0.8799999999999999,0.6666666666666666,0.7826086956521738,0.7826086956521738,0.8125,0.5625,0.6875,0.6875,0.9166666666666666,0.5833333333333334,0.75,0.75,0.8461538461538461,0.7777777777777778,0.8181818181818182,0.8181818181818182,0.8807048459279794,0.6735753140545634,0.7833494518006403,0.7833494518006403
0.9166666666666666,0.7000000000000001,0.8181818181818182,0.8181818181818182,0.875,0.625,0.75,0.75,1.0,0.6363636363636364,0.8181818181818182,0.8181818181818182,0.8461538461538461,0.7777777777777778,0.8181818181818182,0.8181818181818182,0.9198662110078,0.7035264706814485,0.8181818181818182,0.8181818181818182
0.9166666666666666,0.7000000000000001,0.8181818181818182,0.8181818181818182,0.875,0.625,0.75,0.75,1.0,0.6363636363636364,0.8181818181818182,0.8181818181818182,0.8461538461538461,0.7777777777777778,0.8181818181818182,0.8181818181818182,0.9198662110078,0.7035264706814485,0.8181818181818182,0.8181818181818182
0.7826086956521738,0.5263157894736842,0.6666666666666666,0.6666666666666666,0.6875,0.4375,0.5625,0.5625,0.9,0.5,0.7,0.7,0.6923076923076923,0.5555555555555556,0.6363636363636364,0.6363636363636364,0.7893522173763263,0.5270462766947299,0.6674238124719146,0.6674238124719146
0.7826086956521738,0.631578947368421,0.761904761904762,0.6666666666666666,0.6875,0.5625,0.6875,0.5625,0.9,0.6,0.8,0.7,0.6923076923076923,0.6666666666666666,0.7272727272727273,0.6363636363636364,0.7893522173763263,0.6324555320336759,0.7627700713964739,0.6674238124719146
0.8695652173913044,0.7368421052631577,0.761904761904762,0.8571428571428572,0.8125,0.6875,0.6875,0.8125,1.0,0.7,0.8,0.9,0.7692307692307693,0.7777777777777778,0.7272727272727273,0.8181818181818182,0.8770580193070293,0.7378647873726218,0.7627700713964739,0.8581163303210331
0.888888888888889,0.782608695652174,0.88,0.8,0.8125,0.6875,0.8125,0.6875,0.8571428571428571,0.6428571428571429,0.7857142857142857,0.7142857142857143,0.9230769230769231,1.0,1.0,0.9090909090909091,0.8894991799933215,0.8017837257372732,0.8864052604279183,0.8058229640253802
0.8799999999999999,0.6666666666666666,0.7826086956521738,0.7826086956521738,0.8125,0.5625,0.6875,0.6875,0.9166666666666666,0.5833333333333334,0.75,0.75,0.8461538461538461,0.7777777777777778,0.8181818181818182,0.8181818181818182,0.8807048459279794,0.6735753140545634,0.7833494518006403,0.7833494518006403
