f1_dnf,f1_cnf,f1_right,f1_left,acc_dnf,acc_cnf,acc_right,acc_left,precision_dnf,precision_cnf,precision_right,precision_left,recall_dnf,recall_cnf,recall_right,recall_left,cosine_dnf,cosine_cnf,cosine_right,cosine_left
0.6329113924050633,0.27906976744186046,0.44897959183673475,0.42622950819672134,0.546875,0.515625,0.578125,0.453125,0.6944444444444444,0.16666666666666666,0.3055555555555556,0.3611111111111111,0.5813953488372093,0.8571428571428571,0.8461538461538461,0.52,0.6354107097191861,0.3779644730092272,0.5084751798731267,0.43333333333333335
0.5070422535211269,0.2285714285714286,0.3414634146341463,0.4150943396226415,0.453125,0.578125,0.578125,0.515625,0.6428571428571429,0.14285714285714285,0.25,0.39285714285714285,0.4186046511627907,0.5714285714285714,0.5384615384615384,0.44,0.5187513759338115,0.2857142857142857,0.36689969285267143,0.41576092031014994
0.6585365853658537,0.21739130434782608,0.34615384615384615,0.4375,0.5625,0.4375,0.46875,0.4375,0.6923076923076923,0.1282051282051282,0.23076923076923078,0.358974358974359,0.627906976744186,0.7142857142857143,0.6923076923076923,0.56,0.659321492182431,0.3026137663344012,0.3997040325158948,0.448358830654244
0.7012987012987012,0.24390243902439024,0.46808510638297873,0.4406779661016949,0.640625,0.515625,0.609375,0.484375,0.7941176470588235,0.14705882352941177,0.3235294117647059,0.38235294117647056,0.627906976744186,0.7142857142857143,0.8461538461538461,0.52,0.706138804304021,0.3241018617760822,0.5232166435699435,0.445896321370523
0.675,0.27272727272727276,0.4,0.5161290322580645,0.59375,0.5,0.53125,0.53125,0.7297297297297297,0.16216216216216217,0.2702702702702703,0.43243243243243246,0.627906976744186,0.8571428571428571,0.7692307692307693,0.64,0.6769064842612654,0.37282185960072,0.45596075258755325,0.5260767593771434
0.6172839506172839,0.2222222222222222,0.35294117647058826,0.4444444444444444,0.515625,0.453125,0.484375,0.453125,0.6578947368421053,0.13157894736842105,0.23684210526315788,0.3684210526315789,0.5813953488372093,0.7142857142857143,0.6923076923076923,0.56,0.6184633699941169,0.3065696697424829,0.40492914359926285,0.45421997916613516
0.5205479452054794,0.32432432432432434,0.41860465116279066,0.3636363636363636,0.453125,0.609375,0.609375,0.453125,0.6333333333333333,0.2,0.3,0.3333333333333333,0.4418604651162791,0.8571428571428571,0.6923076923076923,0.4,0.5290037440702193,0.4140393356054125,0.45573271518765,0.3651483716701107
0.6388888888888888,0.2777777777777778,0.47619047619047616,0.4444444444444445,0.59375,0.59375,0.65625,0.53125,0.7931034482758621,0.1724137931034483,0.3448275862068966,0.41379310344827586,0.5348837209302325,0.7142857142857143,0.7692307692307693,0.48,0.651320292556889,0.3509312031717982,0.5150262026246049,0.4456688116249245
0.674698795180723,0.2553191489361702,0.4528301886792453,0.4923076923076923,0.578125,0.453125,0.546875,0.484375,0.7,0.15,0.3,0.4,0.6511627906976745,0.8571428571428571,0.9230769230769231,0.64,0.6751399510385769,0.35856858280031806,0.5262348115842176,0.5059644256269407
0.6493506493506493,0.1951219512195122,0.3829787234042553,0.4745762711864407,0.578125,0.484375,0.546875,0.515625,0.7352941176470589,0.11764705882352941,0.2647058823529412,0.4117647058823529,0.5813953488372093,0.5714285714285714,0.6923076923076923,0.56,0.6538322262074269,0.2592814894208657,0.42808634473904467,0.48019603839902475
0.6666666666666666,0.33333333333333337,0.45833333333333337,0.5,0.59375,0.5625,0.59375,0.53125,0.7428571428571429,0.2,0.3142857142857143,0.42857142857142855,0.6046511627906976,1.0,0.8461538461538461,0.6,0.6702010408944071,0.4472135954999579,0.5156879540323449,0.50709255283711
0.6329113924050633,0.32558139534883723,0.44897959183673475,0.5573770491803278,0.546875,0.546875,0.578125,0.578125,0.6944444444444444,0.19444444444444445,0.3055555555555556,0.4722222222222222,0.5813953488372093,1.0,0.8461538461538461,0.68,0.6354107097191861,0.44095855184409843,0.5084751798731267,0.5666666666666667
0.6075949367088608,0.09302325581395349,0.2448979591836735,0.42622950819672134,0.515625,0.390625,0.421875,0.453125,0.6666666666666666,0.05555555555555555,0.16666666666666666,0.3611111111111111,0.5581395348837209,0.2857142857142857,0.46153846153846156,0.52,0.6099942813304187,0.1259881576697424,0.2773500981126146,0.43333333333333335
0.6923076923076923,0.14285714285714285,0.37499999999999994,0.5,0.625,0.4375,0.53125,0.53125,0.7714285714285715,0.08571428571428572,0.2571428571428571,0.42857142857142855,0.627906976744186,0.42857142857142855,0.6923076923076923,0.6,0.6959780040057305,0.19166296949998196,0.42192650784464586,0.50709255283711
0.7209302325581395,0.24,0.3928571428571428,0.5588235294117647,0.625,0.40625,0.46875,0.53125,0.7209302325581395,0.13953488372093023,0.2558139534883721,0.4418604651162791,0.7209302325581395,0.8571428571428571,0.8461538461538461,0.76,0.7209302325581397,0.345834250622541,0.465250427881595,0.5794945672638978
