f1_dnf,f1_cnf,f1_right,f1_left,acc_dnf,acc_cnf,acc_right,acc_left,precision_dnf,precision_cnf,precision_right,precision_left,recall_dnf,recall_cnf,recall_right,recall_left,cosine_dnf,cosine_cnf,cosine_right,cosine_left
0.8461538461538461,0.6,0.6,0.8461538461538461,0.75,0.5,0.5,0.75,0.8461538461538461,0.46153846153846156,0.46153846153846156,0.8461538461538461,0.8461538461538461,0.8571428571428571,0.8571428571428571,0.8461538461538461,0.8461538461538463,0.628970902033151,0.628970902033151,0.8461538461538463
0.8,0.5263157894736842,0.5263157894736842,0.8,0.6875,0.4375,0.4375,0.6875,0.8333333333333334,0.4166666666666667,0.4166666666666667,0.8333333333333334,0.7692307692307693,0.7142857142857143,0.7142857142857143,0.7692307692307693,0.8006407690254358,0.545544725589981,0.545544725589981,0.8006407690254358
0.8799999999999999,0.631578947368421,0.631578947368421,0.8799999999999999,0.8125,0.5625,0.5625,0.8125,0.9166666666666666,0.5,0.5,0.9166666666666666,0.8461538461538461,0.8571428571428571,0.8571428571428571,0.8461538461538461,0.8807048459279794,0.6546536707079772,0.6546536707079772,0.8807048459279794
0.8695652173913044,0.8235294117647058,0.8235294117647058,0.8695652173913044,0.8125,0.8125,0.8125,0.8125,1.0,0.7,0.7,1.0,0.7692307692307693,1.0,1.0,0.7692307692307693,0.8770580193070293,0.8366600265340756,0.8366600265340756,0.8770580193070293
0.9230769230769231,0.6,0.6,0.9230769230769231,0.875,0.5,0.5,0.875,0.9230769230769231,0.46153846153846156,0.46153846153846156,0.9230769230769231,0.9230769230769231,0.8571428571428571,0.8571428571428571,0.9230769230769231,0.9230769230769232,0.628970902033151,0.628970902033151,0.9230769230769232
0.7272727272727274,0.75,0.75,0.7272727272727274,0.625,0.75,0.75,0.625,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.6153846153846154,0.8571428571428571,0.8571428571428571,0.6153846153846154,0.7396002616336389,0.7559289460184544,0.7559289460184544,0.7396002616336389
0.8799999999999999,0.631578947368421,0.631578947368421,0.8799999999999999,0.8125,0.5625,0.5625,0.8125,0.9166666666666666,0.5,0.5,0.9166666666666666,0.8461538461538461,0.8571428571428571,0.8571428571428571,0.8461538461538461,0.8807048459279794,0.6546536707079772,0.6546536707079772,0.8807048459279794
0.6956521739130435,0.47058823529411764,0.47058823529411764,0.6956521739130435,0.5625,0.4375,0.4375,0.5625,0.8,0.4,0.4,0.8,0.6153846153846154,0.5714285714285714,0.5714285714285714,0.6153846153846154,0.7016464154456235,0.47809144373375745,0.47809144373375745,0.7016464154456235
0.7692307692307693,0.6,0.6,0.7692307692307693,0.625,0.5,0.5,0.625,0.7692307692307693,0.46153846153846156,0.46153846153846156,0.7692307692307693,0.7692307692307693,0.8571428571428571,0.8571428571428571,0.7692307692307693,0.7692307692307694,0.628970902033151,0.628970902033151,0.7692307692307694
0.5714285714285714,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.4375,0.6875,0.6875,0.4375,0.75,0.625,0.625,0.75,0.46153846153846156,0.7142857142857143,0.7142857142857143,0.46153846153846156,0.588348405414552,0.6681531047810609,0.6681531047810609,0.588348405414552
0.8,0.7368421052631579,0.7368421052631579,0.8,0.6875,0.6875,0.6875,0.6875,0.8333333333333334,0.5833333333333334,0.5833333333333334,0.8333333333333334,0.7692307692307693,1.0,1.0,0.7692307692307693,0.8006407690254358,0.7637626158259734,0.7637626158259734,0.8006407690254358
0.8,0.7368421052631579,0.7368421052631579,0.8,0.6875,0.6875,0.6875,0.6875,0.8333333333333334,0.5833333333333334,0.5833333333333334,0.8333333333333334,0.7692307692307693,1.0,1.0,0.7692307692307693,0.8006407690254358,0.7637626158259734,0.7637626158259734,0.8006407690254358
0.8181818181818181,0.6250000000000001,0.6250000000000001,0.8181818181818181,0.75,0.625,0.625,0.75,1.0,0.5555555555555556,0.5555555555555556,1.0,0.6923076923076923,0.7142857142857143,0.7142857142857143,0.6923076923076923,0.8320502943378437,0.629940788348712,0.629940788348712,0.8320502943378437
0.7500000000000001,0.5555555555555556,0.5555555555555556,0.7500000000000001,0.625,0.5,0.5,0.625,0.8181818181818182,0.45454545454545453,0.45454545454545453,0.8181818181818182,0.6923076923076923,0.7142857142857143,0.7142857142857143,0.6923076923076923,0.7526178090063818,0.5698028822981898,0.5698028822981898,0.7526178090063818
0.7500000000000001,0.5555555555555556,0.5555555555555556,0.7500000000000001,0.625,0.5,0.5,0.625,0.8181818181818182,0.45454545454545453,0.45454545454545453,0.8181818181818182,0.6923076923076923,0.7142857142857143,0.7142857142857143,0.6923076923076923,0.7526178090063818,0.5698028822981898,0.5698028822981898,0.7526178090063818
