f1_dnf,f1_cnf,f1_right,f1_left,acc_dnf,acc_cnf,acc_right,acc_left,precision_dnf,precision_cnf,precision_right,precision_left,recall_dnf,recall_cnf,recall_right,recall_left,cosine_dnf,cosine_cnf,cosine_right,cosine_left
0.4999999999999999,0.125,0.33333333333333337,0.3636363636363637,0.625,0.5625,0.625,0.5625,0.46153846153846156,0.07692307692307693,0.23076923076923078,0.3076923076923077,0.5454545454545454,0.3333333333333333,0.6,0.4444444444444444,0.5017452060042545,0.16012815380508716,0.3721042037676254,0.36980013081681945
0.5806451612903226,0.1739130434782609,0.32000000000000006,0.48275862068965514,0.59375,0.40625,0.46875,0.53125,0.45,0.1,0.2,0.35,0.8181818181818182,0.6666666666666666,0.8,0.7777777777777778,0.6067798762169179,0.2581988897471611,0.3999999999999999,0.5217491947499509
0.631578947368421,0.36363636363636365,0.3076923076923077,0.7058823529411765,0.78125,0.78125,0.71875,0.84375,0.75,0.25,0.25,0.75,0.5454545454545454,0.6666666666666666,0.4,0.6666666666666666,0.6396021490668313,0.40824829046386296,0.31622776601683794,0.7071067811865475
0.5185185185185185,0.21052631578947367,0.2857142857142857,0.4800000000000001,0.59375,0.53125,0.53125,0.59375,0.4375,0.125,0.1875,0.375,0.6363636363636364,0.6666666666666666,0.6,0.6666666666666666,0.5276448530110863,0.2886751345948129,0.33541019662496846,0.5
0.45454545454545453,0.28571428571428575,0.25000000000000006,0.5,0.625,0.6875,0.625,0.6875,0.45454545454545453,0.18181818181818182,0.18181818181818182,0.45454545454545453,0.45454545454545453,0.6666666666666666,0.4,0.5555555555555556,0.45454545454545453,0.3481553119113957,0.26967994498529685,0.502518907629606
0.4999999999999999,0.375,0.4444444444444444,0.4545454545454546,0.625,0.6875,0.6875,0.625,0.46153846153846156,0.23076923076923078,0.3076923076923077,0.38461538461538464,0.5454545454545454,1.0,0.8,0.5555555555555556,0.5017452060042545,0.4803844614152615,0.49613893835683387,0.4622501635210243
0.5714285714285713,0.4615384615384615,0.5333333333333333,0.5263157894736842,0.71875,0.78125,0.78125,0.71875,0.6,0.3,0.4,0.5,0.5454545454545454,1.0,0.8,0.5555555555555556,0.5720775535473553,0.5477225575051661,0.5656854249492379,0.5270462766947299
0.4999999999999999,0.25,0.4444444444444444,0.3636363636363637,0.625,0.625,0.6875,0.5625,0.46153846153846156,0.15384615384615385,0.3076923076923077,0.3076923076923077,0.5454545454545454,0.6666666666666666,0.8,0.4444444444444444,0.5017452060042545,0.3202563076101743,0.49613893835683387,0.36980013081681945
0.4799999999999999,0.35294117647058826,0.4210526315789473,0.43478260869565216,0.59375,0.65625,0.65625,0.59375,0.42857142857142855,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.5454545454545454,1.0,0.8,0.5555555555555556,0.48349377841522817,0.46291004988627577,0.47809144373375745,0.44543540318737396
0.4444444444444444,0.3157894736842105,0.38095238095238093,0.39999999999999997,0.53125,0.59375,0.59375,0.53125,0.375,0.1875,0.25,0.3125,0.5454545454545454,1.0,0.8,0.5555555555555556,0.45226701686664544,0.43301270189221935,0.4472135954999579,0.4166666666666667
0.45454545454545453,0.14285714285714288,0.37499999999999994,0.3,0.625,0.625,0.6875,0.5625,0.45454545454545453,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.3333333333333333,0.6,0.3333333333333333,0.45454545454545453,0.17407765595569785,0.40451991747794525,0.30151134457776363
0.56,0.23529411764705882,0.4210526315789473,0.43478260869565216,0.65625,0.59375,0.65625,0.59375,0.5,0.14285714285714285,0.2857142857142857,0.35714285714285715,0.6363636363636364,0.6666666666666666,0.8,0.5555555555555556,0.5640760748177662,0.3086066999241839,0.47809144373375745,0.44543540318737396
0.43478260869565216,0.26666666666666666,0.35294117647058826,0.380952380952381,0.59375,0.65625,0.65625,0.59375,0.4166666666666667,0.16666666666666666,0.25,0.3333333333333333,0.45454545454545453,0.6666666666666666,0.6,0.4444444444444444,0.4351941398892446,0.33333333333333337,0.3872983346207417,0.3849001794597505
0.5925925925925926,0.21052631578947367,0.38095238095238093,0.4800000000000001,0.65625,0.53125,0.59375,0.59375,0.5,0.125,0.25,0.375,0.7272727272727273,0.6666666666666666,0.8,0.6666666666666666,0.6030226891555273,0.2886751345948129,0.4472135954999579,0.5
0.4999999999999999,0.25,0.4444444444444444,0.3636363636363637,0.625,0.625,0.6875,0.5625,0.46153846153846156,0.15384615384615385,0.3076923076923077,0.3076923076923077,0.5454545454545454,0.6666666666666666,0.8,0.4444444444444444,0.5017452060042545,0.3202563076101743,0.49613893835683387,0.36980013081681945
