f1_dnf,f1_cnf,f1_right,f1_left,acc_dnf,acc_cnf,acc_right,acc_left,precision_dnf,precision_cnf,precision_right,precision_left,recall_dnf,recall_cnf,recall_right,recall_left,cosine_dnf,cosine_cnf,cosine_right,cosine_left
0.8181818181818182,0.4,0.7619047619047619,0.5,0.75,0.4375,0.6875,0.5,0.8571428571428571,0.2857142857142857,0.7619047619047619,0.38095238095238093,0.782608695652174,0.6666666666666666,0.7619047619047619,0.7272727272727273,0.8190283593479223,0.4364357804719847,0.7619047619047619,0.5263613559678152
0.8085106382978724,0.48484848484848486,0.7999999999999999,0.5142857142857142,0.71875,0.46875,0.71875,0.46875,0.7916666666666666,0.3333333333333333,0.75,0.375,0.8260869565217391,0.8888888888888888,0.8571428571428571,0.8181818181818182,0.8086937042208113,0.5443310539518174,0.8017837257372733,0.5539117094069974
0.7272727272727272,0.4,0.7619047619047619,0.37499999999999994,0.625,0.4375,0.6875,0.375,0.7619047619047619,0.2857142857142857,0.7619047619047619,0.2857142857142857,0.6956521739130435,0.6666666666666666,0.7619047619047619,0.5454545454545454,0.7280252083092642,0.4364357804719847,0.7619047619047619,0.3947710169758614
0.7441860465116279,0.41379310344827586,0.7804878048780488,0.3870967741935483,0.65625,0.46875,0.71875,0.40625,0.8,0.3,0.8,0.3,0.6956521739130435,0.6666666666666666,0.7619047619047619,0.5454545454545454,0.746003846592251,0.4472135954999579,0.7807200583588266,0.40451991747794525
0.6666666666666666,0.35714285714285715,0.7,0.3333333333333333,0.5625,0.4375,0.625,0.375,0.7368421052631579,0.2631578947368421,0.7368421052631579,0.2631578947368421,0.6086956521739131,0.5555555555555556,0.6666666666666666,0.45454545454545453,0.6697108225289158,0.3823595564509362,0.7008766440504623,0.3458572319330373
0.782608695652174,0.43750000000000006,0.7727272727272727,0.4705882352941176,0.6875,0.4375,0.6875,0.4375,0.782608695652174,0.30434782608695654,0.7391304347826086,0.34782608695652173,0.782608695652174,0.7777777777777778,0.8095238095238095,0.7272727272727273,0.7826086956521741,0.48653363279984113,0.7735267838285932,0.5029556907695453
0.7317073170731708,0.3703703703703704,0.717948717948718,0.41379310344827586,0.65625,0.46875,0.65625,0.46875,0.8333333333333334,0.2777777777777778,0.7777777777777778,0.3333333333333333,0.6521739130434783,0.5555555555555556,0.6666666666666666,0.5454545454545454,0.7372097807744858,0.3928371006591931,0.7200822998230957,0.42640143271122094
0.7555555555555555,0.5161290322580644,0.7441860465116279,0.5454545454545455,0.65625,0.53125,0.65625,0.53125,0.7727272727272727,0.36363636363636365,0.7272727272727273,0.4090909090909091,0.7391304347826086,0.8888888888888888,0.7619047619047619,0.8181818181818182,0.755742181606458,0.5685352436149612,0.7443873683187767,0.5785419118799024
0.7441860465116279,0.41379310344827586,0.7804878048780488,0.3870967741935483,0.65625,0.46875,0.71875,0.40625,0.8,0.3,0.8,0.3,0.6956521739130435,0.6666666666666666,0.7619047619047619,0.5454545454545454,0.746003846592251,0.4472135954999579,0.7807200583588266,0.40451991747794525
0.65,0.3846153846153846,0.6315789473684211,0.42857142857142855,0.5625,0.5,0.5625,0.5,0.7647058823529411,0.29411764705882354,0.7058823529411765,0.35294117647058826,0.5652173913043478,0.5555555555555556,0.5714285714285714,0.5454545454545454,0.6574382586514258,0.40422604172722165,0.6351073488299558,0.43876345447627835
0.7441860465116279,0.41379310344827586,0.6829268292682926,0.5161290322580645,0.65625,0.46875,0.59375,0.53125,0.8,0.3,0.7,0.4,0.6956521739130435,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.746003846592251,0.4472135954999579,0.6831300510639733,0.5393598899705937
0.8260869565217391,0.37500000000000006,0.7727272727272727,0.4705882352941176,0.75,0.375,0.6875,0.4375,0.8260869565217391,0.2608695652173913,0.7391304347826086,0.34782608695652173,0.8260869565217391,0.6666666666666666,0.8095238095238095,0.7272727272727273,0.8260869565217392,0.41702882811414954,0.7735267838285932,0.5029556907695453
0.7906976744186046,0.3448275862068966,0.7317073170731706,0.45161290322580644,0.71875,0.40625,0.65625,0.46875,0.85,0.25,0.75,0.35,0.7391304347826086,0.5555555555555556,0.7142857142857143,0.6363636363636364,0.7926290870042667,0.37267799624996495,0.7319250547113999,0.47193990372426947
0.8372093023255814,0.48275862068965514,0.7804878048780488,0.5806451612903226,0.78125,0.53125,0.71875,0.59375,0.9,0.35,0.8,0.45,0.782608695652174,0.7777777777777778,0.7619047619047619,0.8181818181818182,0.8392543274162825,0.5217491947499509,0.7807200583588266,0.6067798762169179
0.7727272727272727,0.5333333333333333,0.8095238095238095,0.5,0.6875,0.5625,0.75,0.5,0.8095238095238095,0.38095238095238093,0.8095238095238095,0.38095238095238093,0.7391304347826086,0.8888888888888888,0.8095238095238095,0.7272727272727273,0.7735267838285932,0.5819143739626463,0.8095238095238095,0.5263613559678152
